Number of threads: 32
Job ID: 1967
Machine: catwoman 

     2049088008225 cycles                    #    0.000 GHz                     [50.02%]
      141853220139 instructions              #    0.07  insns per cycle         [75.01%]
       40975963585 cache-references                                             [74.98%]
          57353970 cache-misses              #    0.140 % of all cache refs     [75.00%]
              3953 faults                                                      
                35 migrations                                                  

      29.574636349 seconds time elapsed

Socket: 0,3,5,7  MEM: 5

 Performance counter stats for 'numactl --cpunodebind=0,3,5,7 --interleave=0,5 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1891449693193 cycles                    #    0.000 GHz                     [50.02%]
      128745764626 instructions              #    0.07  insns per cycle         [75.02%]
       38288214726 cache-references                                             [74.97%]
          54641710 cache-misses              #    0.143 % of all cache refs     [75.00%]
              3952 faults                                                      
                32 migrations                                                  

      27.508999606 seconds time elapsed

Socket: 0,3,5,7  MEM: 6

 Performance counter stats for 'numactl --cpunodebind=0,3,5,7 --interleave=0,6 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1551912969725 cycles                    #    0.000 GHz                     [50.02%]
      114780963757 instructions              #    0.07  insns per cycle         [75.02%]
       35758296463 cache-references                                             [74.98%]
          50523851 cache-misses              #    0.141 % of all cache refs     [75.01%]
              3952 faults                                                      
                32 migrations                                                  

      23.809094132 seconds time elapsed

Socket: 0,3,5,7  MEM: 7

 Performance counter stats for 'numactl --cpunodebind=0,3,5,7 --interleave=0,7 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1940471747510 cycles                    #    0.000 GHz                     [50.02%]
      138665163434 instructions              #    0.07  insns per cycle         [75.02%]
       40353468854 cache-references                                             [74.97%]
          55257270 cache-misses              #    0.137 % of all cache refs     [75.01%]
              3952 faults                                                      
                32 migrations                                                  

      28.795337922 seconds time elapsed

 Time Elapsed: 29
Socket: 1,3,5,7  MEM: 1

 Performance counter stats for 'numactl --cpunodebind=1,3,5,7 --interleave=0,1 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1885175880776 cycles                    #    0.000 GHz                     [50.02%]
      147818456910 instructions              #    0.08  insns per cycle         [75.02%]
       42088931597 cache-references                                             [74.98%]
          54583894 cache-misses              #    0.130 % of all cache refs     [75.00%]
              3953 faults                                                      
                33 migrations                                                  

      27.859918088 seconds time elapsed

Socket: 1,3,5,7  MEM: 2

 Performance counter stats for 'numactl --cpunodebind=1,3,5,7 --interleave=0,2 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1851706938667 cycles                    #    0.000 GHz                     [50.02%]
      136544424198 instructions              #    0.07  insns per cycle         [75.02%]
       40534265592 cache-references                                             [74.98%]
          53071992 cache-misses              #    0.131 % of all cache refs     [75.00%]
              3952 faults                                                      
                32 migrations                                                  

      26.889161012 seconds time elapsed

Socket: 1,3,5,7  MEM: 3

 Performance counter stats for 'numactl --cpunodebind=1,3,5,7 --interleave=0,3 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1822626610309 cycles                    #    0.000 GHz                     [50.02%]
      132723290843 instructions              #    0.07  insns per cycle         [75.02%]
       39754624851 cache-references                                             [74.98%]
          52867954 cache-misses              #    0.133 % of all cache refs     [75.00%]
              3952 faults                                                      
                31 migrations                                                  

      26.037032248 seconds time elapsed

Socket: 1,3,5,7  MEM: 4

 Performance counter stats for 'numactl --cpunodebind=1,3,5,7 --interleave=0,4 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2042130006615 cycles                    #    0.000 GHz                     [50.02%]
      152180609911 instructions              #    0.07  insns per cycle         [75.01%]
       43208299388 cache-references                                             [74.98%]
          56082330 cache-misses              #    0.130 % of all cache refs     [75.01%]
              3953 faults                                                      
                33 migrations                                                  

      29.580400788 seconds time elapsed

Socket: 1,3,5,7  MEM: 5

 Performance counter stats for 'numactl --cpunodebind=1,3,5,7 --interleave=0,5 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1994677440702 cycles                    #    0.000 GHz                     [50.02%]
      145062085255 instructions              #    0.07  insns per cycle         [75.02%]
       42114730423 cache-references                                             [74.98%]
          55788753 cache-misses              #    0.132 % of all cache refs     [75.01%]
              3953 faults                                                      
                40 migrations                                                  

      29.089857102 seconds time elapsed

Socket: 1,3,5,7  MEM: 6

 Performance counter stats for 'numactl --cpunodebind=1,3,5,7 --interleave=0,6 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1673559843883 cycles                    #    0.000 GHz                     [50.02%]
       97024444982 instructions              #    0.06  insns per cycle         [75.01%]
       32479465668 cache-references                                             [74.98%]
          53184897 cache-misses              #    0.164 % of all cache refs     [75.01%]
              3953 faults                                                      
                31 migrations                                                  

      25.206505038 seconds time elapsed

Socket: 1,3,5,7  MEM: 7

 Performance counter stats for 'numactl --cpunodebind=1,3,5,7 --interleave=0,7 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1694573354649 cycles                    #    0.000 GHz                     [50.02%]
      110782120462 instructions              #    0.07  insns per cycle         [75.02%]
       35385855278 cache-references                                             [74.98%]
          53111614 cache-misses              #    0.150 % of all cache refs     [75.00%]
              3952 faults                                                      
                31 migrations                                                  

      25.515553495 seconds time elapsed

 Time Elapsed: 26
Socket: 2,3,5,7  MEM: 1

 Performance counter stats for 'numactl --cpunodebind=2,3,5,7 --interleave=0,1 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2649643957747 cycles                    #    0.000 GHz                     [50.02%]
      152334702688 instructions              #    0.06  insns per cycle         [75.01%]
       43337834826 cache-references                                             [74.97%]
          68279458 cache-misses              #    0.158 % of all cache refs     [75.01%]
              3952 faults                                                      
               516 migrations                                                  

      37.898546749 seconds time elapsed

Socket: 2,3,5,7  MEM: 2

 Performance counter stats for 'numactl --cpunodebind=2,3,5,7 --interleave=0,2 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2319266540100 cycles                    #    0.000 GHz                     [50.02%]
      127432774708 instructions              #    0.05  insns per cycle         [75.02%]
       38105198042 cache-references                                             [74.97%]
          60471223 cache-misses              #    0.159 % of all cache refs     [75.00%]
              3952 faults                                                      
                32 migrations                                                  

      32.630612790 seconds time elapsed

Socket: 2,3,5,7  MEM: 3

 Performance counter stats for 'numactl --cpunodebind=2,3,5,7 --interleave=0,3 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2460154977392 cycles                    #    0.000 GHz                     [50.02%]
      133076082856 instructions              #    0.05  insns per cycle         [75.02%]
       39081840133 cache-references                                             [74.98%]
          61859816 cache-misses              #    0.158 % of all cache refs     [75.00%]
              3952 faults                                                      
                34 migrations                                                  

      33.902862121 seconds time elapsed

Socket: 2,3,5,7  MEM: 4

 Performance counter stats for 'numactl --cpunodebind=2,3,5,7 --interleave=0,4 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2572510554684 cycles                    #    0.000 GHz                     [50.02%]
      146195102327 instructions              #    0.06  insns per cycle         [75.01%]
       42480982757 cache-references                                             [74.98%]
          65230593 cache-misses              #    0.154 % of all cache refs     [75.00%]
              3953 faults                                                      
                33 migrations                                                  

      36.028761041 seconds time elapsed

Socket: 2,3,5,7  MEM: 5

 Performance counter stats for 'numactl --cpunodebind=2,3,5,7 --interleave=0,5 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2361198901082 cycles                    #    0.000 GHz                     [50.02%]
      132718111661 instructions              #    0.06  insns per cycle         [75.01%]
       39601962736 cache-references                                             [74.98%]
          61606589 cache-misses              #    0.156 % of all cache refs     [75.00%]
              3952 faults                                                      
                32 migrations                                                  

      33.338924665 seconds time elapsed

Socket: 2,3,5,7  MEM: 6

 Performance counter stats for 'numactl --cpunodebind=2,3,5,7 --interleave=0,6 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2261248902273 cycles                    #    0.000 GHz                     [50.02%]
      132085323742 instructions              #    0.06  insns per cycle         [75.02%]
       39248596128 cache-references                                             [74.97%]
          60523325 cache-misses              #    0.154 % of all cache refs     [75.01%]
              3952 faults                                                      
                31 migrations                                                  

      32.615436560 seconds time elapsed

Socket: 2,3,5,7  MEM: 7

 Performance counter stats for 'numactl --cpunodebind=2,3,5,7 --interleave=0,7 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2299945172060 cycles                    #    0.000 GHz                     [50.02%]
      126132519244 instructions              #    0.05  insns per cycle         [75.02%]
       37652154955 cache-references                                             [74.97%]
          61733691 cache-misses              #    0.164 % of all cache refs     [75.00%]
              3952 faults                                                      
                31 migrations                                                  

      33.322529069 seconds time elapsed

 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
Socket: 0,4,5,7  MEM: 1

 Performance counter stats for 'numactl --cpunodebind=0,4,5,7 --interleave=0,1 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2083155727070 cycles                    #    0.000 GHz                     [50.02%]
      166811051141 instructions              #    0.08  insns per cycle         [75.02%]
       44712047538 cache-references                                             [74.98%]
          56826467 cache-misses              #    0.127 % of all cache refs     [75.00%]
              3953 faults                                                      
                35 migrations                                                  

      30.851554602 seconds time elapsed

Socket: 0,4,5,7  MEM: 2

 Performance counter stats for 'numactl --cpunodebind=0,4,5,7 --interleave=0,2 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2039853707311 cycles                    #    0.000 GHz                     [50.01%]
      180889749270 instructions              #    0.09  insns per cycle         [75.01%]
       47008642356 cache-references                                             [74.98%]
          53849212 cache-misses              #    0.115 % of all cache refs     [75.01%]
              3952 faults                                                      
                33 migrations                                                  

      29.972163101 seconds time elapsed

Socket: 0,4,5,7  MEM: 3

 Performance counter stats for 'numactl --cpunodebind=0,4,5,7 --interleave=0,3 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2117692301704 cycles                    #    0.000 GHz                     [50.02%]
      187074772060 instructions              #    0.09  insns per cycle         [75.02%]
       48488488997 cache-references                                             [74.98%]
          55558536 cache-misses              #    0.115 % of all cache refs     [75.01%]
              3953 faults                                                      
                31 migrations                                                  

      30.870928018 seconds time elapsed

Socket: 0,4,5,7  MEM: 4

 Performance counter stats for 'numactl --cpunodebind=0,4,5,7 --interleave=0,4 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2550289547703 cycles                    #    0.000 GHz                     [50.02%]
      174828238672 instructions              #    0.07  insns per cycle         [75.02%]
       44966938021 cache-references                                             [74.98%]
          63970832 cache-misses              #    0.142 % of all cache refs     [75.00%]
              3952 faults                                                      
                35 migrations                                                  

      36.439543662 seconds time elapsed

Socket: 0,4,5,7  MEM: 5

 Performance counter stats for 'numactl --cpunodebind=0,4,5,7 --interleave=0,5 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2321530358473 cycles                    #    0.000 GHz                     [50.02%]
      162778820030 instructions              #    0.07  insns per cycle         [75.02%]
       44460778231 cache-references                                             [74.97%]
          61155299 cache-misses              #    0.138 % of all cache refs     [75.01%]
              3952 faults                                                      
                31 migrations                                                  

      32.417246394 seconds time elapsed

Socket: 0,4,5,7  MEM: 6

 Performance counter stats for 'numactl --cpunodebind=0,4,5,7 --interleave=0,6 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2133223760696 cycles                    #    0.000 GHz                     [50.02%]
      184424404710 instructions              #    0.09  insns per cycle         [75.01%]
       47972831321 cache-references                                             [74.98%]
          56657666 cache-misses              #    0.118 % of all cache refs     [75.01%]
              3952 faults                                                      
                33 migrations                                                  

      31.435148340 seconds time elapsed

Socket: 0,4,5,7  MEM: 7

 Performance counter stats for 'numactl --cpunodebind=0,4,5,7 --interleave=0,7 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2187624362245 cycles                    #    0.000 GHz                     [50.02%]
      150178968170 instructions              #    0.07  insns per cycle         [75.01%]
       41394488526 cache-references                                             [74.98%]
          59920177 cache-misses              #    0.145 % of all cache refs     [75.01%]
              3952 faults                                                      
                31 migrations                                                  

      31.602479389 seconds time elapsed

 Time Elapsed: 31
Socket: 1,4,5,7  MEM: 1

 Performance counter stats for 'numactl --cpunodebind=1,4,5,7 --interleave=0,1 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2090362480386 cycles                    #    0.000 GHz                     [50.02%]
      159202579438 instructions              #    0.08  insns per cycle         [75.02%]
       42838675275 cache-references                                             [74.97%]
          56915331 cache-misses              #    0.133 % of all cache refs     [75.01%]
              3952 faults                                                      
                34 migrations                                                  

      30.908833604 seconds time elapsed

Socket: 1,4,5,7  MEM: 2

 Performance counter stats for 'numactl --cpunodebind=1,4,5,7 --interleave=0,2 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2038130448309 cycles                    #    0.000 GHz                     [50.02%]
      168047093860 instructions              #    0.08  insns per cycle         [75.01%]
       46049092101 cache-references                                             [74.98%]
          55069063 cache-misses              #    0.120 % of all cache refs     [75.01%]
              3952 faults                                                      
                31 migrations                                                  

      29.572433587 seconds time elapsed

Socket: 1,4,5,7  MEM: 3

 Performance counter stats for 'numactl --cpunodebind=1,4,5,7 --interleave=0,3 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2078821028025 cycles                    #    0.000 GHz                     [50.02%]
      179133419840 instructions              #    0.09  insns per cycle         [75.02%]
       48489398820 cache-references                                             [74.98%]
          56317883 cache-misses              #    0.116 % of all cache refs     [75.00%]
              3952 faults                                                      
                31 migrations                                                  

      30.205355302 seconds time elapsed

Socket: 1,4,5,7  MEM: 4

 Performance counter stats for 'numactl --cpunodebind=1,4,5,7 --interleave=0,4 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2265748111527 cycles                    #    0.000 GHz                     [50.02%]
      174225927560 instructions              #    0.08  insns per cycle         [75.02%]
       45596902430 cache-references                                             [74.98%]
          59447063 cache-misses              #    0.130 % of all cache refs     [75.01%]
              3951 faults                                                      
                35 migrations                                                  

      32.847237700 seconds time elapsed

Socket: 1,4,5,7  MEM: 5

 Performance counter stats for 'numactl --cpunodebind=1,4,5,7 --interleave=0,5 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2018451544674 cycles                    #    0.000 GHz                     [50.02%]
      161196968660 instructions              #    0.08  insns per cycle         [75.02%]
       44942963472 cache-references                                             [74.97%]
          55721365 cache-misses              #    0.124 % of all cache refs     [75.00%]
              3951 faults                                                      
                31 migrations                                                  

      28.648670037 seconds time elapsed

Socket: 1,4,5,7  MEM: 6

 Performance counter stats for 'numactl --cpunodebind=1,4,5,7 --interleave=0,6 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2008116080609 cycles                    #    0.000 GHz                     [50.02%]
      160951891575 instructions              #    0.08  insns per cycle         [75.01%]
       44166267767 cache-references                                             [74.98%]
          55815663 cache-misses              #    0.126 % of all cache refs     [75.01%]
              3953 faults                                                      
                33 migrations                                                  

      29.793756440 seconds time elapsed

Socket: 1,4,5,7  MEM: 7

 Performance counter stats for 'numactl --cpunodebind=1,4,5,7 --interleave=0,7 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2260923952947 cycles                    #    0.000 GHz                     [50.02%]
      159067929209 instructions              #    0.07  insns per cycle         [75.02%]
       44475713954 cache-references                                             [74.97%]
          61701915 cache-misses              #    0.139 % of all cache refs     [75.00%]
              3952 faults                                                      
                34 migrations                                                  

      32.415377289 seconds time elapsed

 Time Elapsed: 33
Socket: 2,4,5,7  MEM: 1

 Performance counter stats for 'numactl --cpunodebind=2,4,5,7 --interleave=0,1 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2714335641316 cycles                    #    0.000 GHz                     [50.02%]
      192645602324 instructions              #    0.07  insns per cycle         [75.02%]
       48893549491 cache-references                                             [74.98%]
          67279451 cache-misses              #    0.138 % of all cache refs     [75.01%]
              3952 faults                                                      
                38 migrations                                                  

      38.174339944 seconds time elapsed

Socket: 2,4,5,7  MEM: 2

 Performance counter stats for 'numactl --cpunodebind=2,4,5,7 --interleave=0,2 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2147931468310 cycles                    #    0.000 GHz                     [50.02%]
      183552405279 instructions              #    0.09  insns per cycle         [75.02%]
       48424128364 cache-references                                             [74.98%]
          56059013 cache-misses              #    0.116 % of all cache refs     [75.00%]
              3952 faults                                                      
                36 migrations                                                  

      30.597043373 seconds time elapsed

Socket: 2,4,5,7  MEM: 3

 Performance counter stats for 'numactl --cpunodebind=2,4,5,7 --interleave=0,3 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2115045003302 cycles                    #    0.000 GHz                     [50.02%]
      178163167223 instructions              #    0.08  insns per cycle         [75.02%]
       47618742749 cache-references                                             [74.97%]
          56547840 cache-misses              #    0.119 % of all cache refs     [75.00%]
              3952 faults                                                      
                36 migrations                                                  

      30.201101765 seconds time elapsed

Socket: 2,4,5,7  MEM: 4

 Performance counter stats for 'numactl --cpunodebind=2,4,5,7 --interleave=0,4 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2414234946911 cycles                    #    0.000 GHz                     [50.02%]
      175870159971 instructions              #    0.07  insns per cycle         [75.01%]
       45475919982 cache-references                                             [74.98%]
          61584716 cache-misses              #    0.135 % of all cache refs     [75.00%]
              3952 faults                                                      
                82 migrations                                                  

      33.656358970 seconds time elapsed

Socket: 2,4,5,7  MEM: 5

 Performance counter stats for 'numactl --cpunodebind=2,4,5,7 --interleave=0,5 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2079899998760 cycles                    #    0.000 GHz                     [50.02%]
      180915610302 instructions              #    0.09  insns per cycle         [75.02%]
       47819601291 cache-references                                             [74.97%]
          55048139 cache-misses              #    0.115 % of all cache refs     [75.00%]
              3952 faults                                                      
                34 migrations                                                  

      29.615521894 seconds time elapsed

Socket: 2,4,5,7  MEM: 6

 Performance counter stats for 'numactl --cpunodebind=2,4,5,7 --interleave=0,6 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2127712841314 cycles                    #    0.000 GHz                     [50.02%]
      185244815434 instructions              #    0.09  insns per cycle         [75.02%]
       48748705598 cache-references                                             [74.98%]
          56667850 cache-misses              #    0.116 % of all cache refs     [75.00%]
              3952 faults                                                      
                70 migrations                                                  

      30.687811167 seconds time elapsed

Socket: 2,4,5,7  MEM: 7

 Performance counter stats for 'numactl --cpunodebind=2,4,5,7 --interleave=0,7 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2333699448843 cycles                    #    0.000 GHz                     [50.02%]
      182128853596 instructions              #    0.08  insns per cycle         [75.02%]
       46672686416 cache-references                                             [74.98%]
          60656406 cache-misses              #    0.130 % of all cache refs     [75.00%]
              3952 faults                                                      
                63 migrations                                                  

      33.705902289 seconds time elapsed

 Time Elapsed: 34
Socket: 3,4,5,7  MEM: 1

 Performance counter stats for 'numactl --cpunodebind=3,4,5,7 --interleave=0,1 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2399985080082 cycles                    #    0.000 GHz                     [50.02%]
      172289854335 instructions              #    0.07  insns per cycle         [75.01%]
       46795926291 cache-references                                             [74.98%]
          62222809 cache-misses              #    0.133 % of all cache refs     [75.01%]
              3952 faults                                                      
                37 migrations                                                  

      34.627023898 seconds time elapsed

Socket: 3,4,5,7  MEM: 2

 Performance counter stats for 'numactl --cpunodebind=3,4,5,7 --interleave=0,2 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2298140994782 cycles                    #    0.000 GHz                     [50.02%]
      170321989971 instructions              #    0.07  insns per cycle         [75.01%]
       46246016962 cache-references                                             [74.97%]
          59814294 cache-misses              #    0.129 % of all cache refs     [75.01%]
              3953 faults                                                      
                33 migrations                                                  

      32.832874424 seconds time elapsed

Socket: 3,4,5,7  MEM: 3

 Performance counter stats for 'numactl --cpunodebind=3,4,5,7 --interleave=0,3 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2399479212073 cycles                    #    0.000 GHz                     [50.01%]
      192577692145 instructions              #    0.08  insns per cycle         [75.01%]
       50819205081 cache-references                                             [74.98%]
          61633783 cache-misses              #    0.121 % of all cache refs     [75.01%]
              3951 faults                                                      
               585 migrations                                                  

      35.138121029 seconds time elapsed

Socket: 3,4,5,7  MEM: 4

 Performance counter stats for 'numactl --cpunodebind=3,4,5,7 --interleave=0,4 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2639335027945 cycles                    #    0.000 GHz                     [50.02%]
      172928563954 instructions              #    0.07  insns per cycle         [75.01%]
       45789653574 cache-references                                             [74.98%]
          64691197 cache-misses              #    0.141 % of all cache refs     [75.01%]
              3952 faults                                                      
                38 migrations                                                  

      37.102046141 seconds time elapsed

Socket: 3,4,5,7  MEM: 5

 Performance counter stats for 'numactl --cpunodebind=3,4,5,7 --interleave=0,5 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2196105002204 cycles                    #    0.000 GHz                     [50.02%]
      166928261805 instructions              #    0.08  insns per cycle         [75.01%]
       46101150082 cache-references                                             [74.97%]
          57686259 cache-misses              #    0.125 % of all cache refs     [75.01%]
              3952 faults                                                      
                31 migrations                                                  

      30.923897603 seconds time elapsed

Socket: 3,4,5,7  MEM: 6

 Performance counter stats for 'numactl --cpunodebind=3,4,5,7 --interleave=0,6 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2185032135232 cycles                    #    0.000 GHz                     [50.02%]
      169658296100 instructions              #    0.08  insns per cycle         [75.02%]
       46575066800 cache-references                                             [74.98%]
          58758590 cache-misses              #    0.126 % of all cache refs     [75.00%]
              3952 faults                                                      
                87 migrations                                                  

      32.161513235 seconds time elapsed

Socket: 3,4,5,7  MEM: 7

 Performance counter stats for 'numactl --cpunodebind=3,4,5,7 --interleave=0,7 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2330170210260 cycles                    #    0.000 GHz                     [50.02%]
      165240986919 instructions              #    0.07  insns per cycle         [75.02%]
       45268987014 cache-references                                             [74.98%]
          61894702 cache-misses              #    0.137 % of all cache refs     [75.01%]
              3952 faults                                                      
                35 migrations                                                  

      33.278446429 seconds time elapsed

 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
 Time Elapsed: 34
Socket: 0,1,6,7  MEM: 1

 Performance counter stats for 'numactl --cpunodebind=0,1,6,7 --interleave=0,1 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2336183932050 cycles                    #    0.000 GHz                     [50.02%]
      175575504187 instructions              #    0.08  insns per cycle         [75.02%]
       46469755901 cache-references                                             [74.98%]
          60249330 cache-misses              #    0.130 % of all cache refs     [75.01%]
              3953 faults                                                      
                43 migrations                                                  

      32.459550875 seconds time elapsed

Socket: 0,1,6,7  MEM: 2

 Performance counter stats for 'numactl --cpunodebind=0,1,6,7 --interleave=0,2 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1567232968464 cycles                    #    0.000 GHz                     [50.02%]
      114331799474 instructions              #    0.07  insns per cycle         [75.02%]
       36157700537 cache-references                                             [74.97%]
          50387695 cache-misses              #    0.139 % of all cache refs     [75.01%]
              3952 faults                                                      
                33 migrations                                                  

      23.263469993 seconds time elapsed

Socket: 0,1,6,7  MEM: 3

 Performance counter stats for 'numactl --cpunodebind=0,1,6,7 --interleave=0,3 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1597699624763 cycles                    #    0.000 GHz                     [50.02%]
      111541284508 instructions              #    0.07  insns per cycle         [75.02%]
       35292406131 cache-references                                             [74.97%]
          51584771 cache-misses              #    0.146 % of all cache refs     [75.01%]
              3952 faults                                                      
                33 migrations                                                  

      23.237890708 seconds time elapsed

Socket: 0,1,6,7  MEM: 4

 Performance counter stats for 'numactl --cpunodebind=0,1,6,7 --interleave=0,4 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2234343720731 cycles                    #    0.000 GHz                     [50.02%]
      107845541885 instructions              #    0.05  insns per cycle         [75.02%]
       34752408621 cache-references                                             [74.97%]
          61386441 cache-misses              #    0.177 % of all cache refs     [75.01%]
              3952 faults                                                      
                33 migrations                                                  

      30.920085738 seconds time elapsed

Socket: 0,1,6,7  MEM: 5

 Performance counter stats for 'numactl --cpunodebind=0,1,6,7 --interleave=0,5 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2363648916538 cycles                    #    0.000 GHz                     [50.03%]
      113041109464 instructions              #    0.05  insns per cycle         [75.02%]
       35442456068 cache-references                                             [74.97%]
          64664321 cache-misses              #    0.182 % of all cache refs     [75.00%]
              3952 faults                                                      
                32 migrations                                                  

      32.960991197 seconds time elapsed

Socket: 0,1,6,7  MEM: 6

 Performance counter stats for 'numactl --cpunodebind=0,1,6,7 --interleave=0,6 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2274657056952 cycles                    #    0.000 GHz                     [50.02%]
      166604149573 instructions              #    0.07  insns per cycle         [75.02%]
       44747287415 cache-references                                             [74.98%]
          61674798 cache-misses              #    0.138 % of all cache refs     [75.01%]
              3952 faults                                                      
                35 migrations                                                  

      32.518794106 seconds time elapsed

Socket: 0,1,6,7  MEM: 7

 Performance counter stats for 'numactl --cpunodebind=0,1,6,7 --interleave=0,7 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2229734273420 cycles                    #    0.000 GHz                     [50.02%]
      145035490490 instructions              #    0.07  insns per cycle         [75.02%]
       41282206641 cache-references                                             [74.98%]
          61599494 cache-misses              #    0.149 % of all cache refs     [75.01%]
              3951 faults                                                      
                35 migrations                                                  

      31.150398581 seconds time elapsed

 Time Elapsed: 31
 Time Elapsed: 31
 Time Elapsed: 31
 Time Elapsed: 31
 Time Elapsed: 31
 Time Elapsed: 31
 Time Elapsed: 31
 Time Elapsed: 31
Socket: 0,2,6,7  MEM: 1

 Performance counter stats for 'numactl --cpunodebind=0,2,6,7 --interleave=0,1 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     2013542366082 cycles                    #    0.000 GHz                     [50.02%]
      132979915801 instructions              #    0.07  insns per cycle         [75.02%]
       38452858373 cache-references                                             [74.98%]
          57498292 cache-misses              #    0.150 % of all cache refs     [75.01%]
              3952 faults                                                      
                31 migrations                                                  

      29.111387762 seconds time elapsed

Socket: 0,2,6,7  MEM: 2

 Performance counter stats for 'numactl --cpunodebind=0,2,6,7 --interleave=0,2 /home/jlenis/numa_benchmark/bin/stream.2GiB.10':

     1316918206236 cycles                    #    0.000 GHz                     [50.02%]
      103298835318 instructions              #    0.08  insns per cycle         [75.02%]
       33732768640 cache-references                                             [74.98%]
          45749606 cache-misses              #    0.136 % of all cache refs     [75.00%]
              3952 faults                                                      
                31 migrations                                                  

      19.855682851 seconds time elapsed

Socket: 0,2,6,7  MEM: 3

